Date,Close,High,Low,Open,Volume
2021-08-31,381.3060302734375,385.40058060319416,379.4282280583462,381.97472510755784,4249100.0
2021-09-01,382.2952880859375,384.6036142195572,376.69847427800045,381.5533251160491,2034400.0
2021-09-02,388.12109375,388.7531404509265,383.11053723868815,383.95327549135646,3137400.0
2021-09-03,387.3424377441406,388.3866984173814,385.28142342470875,386.4905585344731,1604800.0
2021-09-07,385.8586120605469,386.7929566852911,382.5060245428891,384.99756361836853,1920300.0
2021-09-08,380.4999694824219,387.3516805003126,379.40991946515726,385.81279622451586,2262500.0
2021-09-09,379.7304382324219,384.9242067696256,379.1625187426518,380.45409110856275,3508500.0
2021-09-10,371.2828369140625,382.39622380201826,370.0694575482638,381.99176401341873,4215800.0
2021-09-13,381.0356750488281,383.14070007755623,373.6175790784423,375.02398681062533,3068200.0
2021-09-14,379.2156677246094,383.8577253511323,378.14016616341536,383.8577253511323,2879800.0
2021-09-15,383.7934265136719,387.3784135148835,376.42127872398044,379.19731810434365,3180600.0
2021-09-16,383.1683044433594,389.19839551850043,381.4401634549198,385.7697171182174,2262700.0
2021-09-17,386.2201843261719,387.0750537557501,381.4494215641237,381.4494215641237,4534200.0
2021-09-20,379.3628234863281,385.42966453106754,375.70431086064247,383.2419403529363,2799800.0
2021-09-21,379.0319519042969,384.95174313802045,378.9124485698468,381.48628670109775,2382200.0
2021-09-22,375.6859436035156,378.71936418304216,372.2296608176915,372.2296608176915,3629400.0
2021-09-23,375.0700378417969,381.33913671400916,374.5920526455645,376.6970501897212,2681600.0
2021-09-24,374.1968078613281,374.94140334717804,372.496269928456,374.0681313931974,1950400.0
2021-09-27,372.5329284667969,378.8571775756386,372.2479720144291,374.88613352323796,2608600.0
2021-09-28,366.4201354980469,371.36555254257013,364.94937522402813,370.0786478224608,3115400.0
2021-09-29,368.0655517578125,369.3892332050324,363.82792527753264,364.93100250102225,2056300.0
2021-09-30,359.17669677734375,370.8967740624055,358.9193158100432,369.0583305667095,3779900.0
2021-10-01,360.730224609375,361.8884531195476,352.17227141236003,359.9672828153631,3146600.0
2021-10-04,355.7480163574219,363.23046677126985,353.67976743205446,359.98561513490137,3074800.0
2021-10-05,361.6494140625,364.0210219373021,357.7978726038808,357.8898003913205,3269400.0
2021-10-06,362.4031982421875,362.89038467891965,354.6725394612694,359.18592191029745,2809200.0
2021-10-07,372.0090026855469,375.1987028449109,364.66440282956677,364.71038074224606,2813700.0
2021-10-08,375.46527099609375,376.0719606573493,370.1154222603293,373.5808778160328,2012200.0
2021-10-11,372.27557373046875,378.0023348115024,371.5585819527121,375.042439923344,2164200.0
2021-10-12,370.6669616699219,375.39177483036224,369.81209219304594,372.3859018177544,2415700.0
2021-10-13,370.951904296875,372.5697434590326,365.95133602513323,370.7588755953421,3021800.0
2021-10-14,386.404052734375,398.48264034993724,384.0508472293281,391.2759449841783,6038800.0
2021-10-15,393.4912414550781,395.71574226878784,387.45194812888684,387.95750884497903,3312000.0
2021-10-18,390.3199462890625,393.42692038233866,389.6029544254159,393.42692038233866,2232800.0
2021-10-19,390.0992431640625,393.2613675182617,389.1983959524587,392.351319114449,1616800.0
2021-10-20,399.9441833496094,400.3486431592608,392.3606039972773,392.5076828419161,2764000.0
2021-10-21,406.5533447265625,406.7555746089168,399.9349377153485,400.32102314617686,2465100.0
2021-10-22,412.87762451171875,412.9971278217929,404.8803844547786,405.2296931911738,2736200.0
2021-10-25,413.1809387207031,416.07650941787665,410.3773238532654,413.64975074832535,3553500.0
2021-10-26,417.9149475097656,420.7369366762835,411.4344179979201,414.10015519213755,3103900.0
2021-10-27,416.8486633300781,423.2464384569857,416.8486633300781,417.914963859966,3520400.0
2021-10-28,418.6502990722656,420.91157641475417,415.96615958459887,416.407396063404,1672600.0
2021-10-29,423.2740173339844,424.11971364107495,416.4625811704866,417.7035360760084,2497800.0
2021-11-01,417.427734375,428.13668915125464,414.73442164495765,424.51495356824404,2203100.0
2021-11-02,415.5249328613281,419.5695022221511,413.99902166495445,419.40404906954126,2600000.0
2021-11-03,420.3876953125,420.56234969946723,410.9289231463591,414.0358973325052,2438200.0
2021-11-04,419.86370849609375,421.47234645510684,415.6352831076326,420.63585135012966,2517300.0
2021-11-05,418.9904479980469,424.2391961401292,417.85979518884017,420.8472657649295,2905000.0
