Date,Close,High,Low,Open,Volume
2021-08-19,391.9501037597656,392.37145899679916,377.76114156592416,380.49085148041286,3204500
2021-08-20,393.6171569824219,395.12856216146673,391.0523498879397,392.37140152347365,2401900
2021-08-23,389.63250732421875,394.39575225584423,389.21115216585406,394.39575225584423,2375900
2021-08-24,387.8463134765625,390.1638087911832,386.29826026337275,389.77907376331785,1619300
2021-08-25,384.4844970703125,388.0386061871625,384.2188753554446,386.41728500839747,1939000
2021-08-26,381.8372802734375,385.9959572311647,381.6357577436543,384.5120033549627,1385400
2021-08-27,383.5867614746094,385.0432079637316,381.1684917123977,382.8997568313843,1621600
2021-08-30,383.16552734375,385.2448800957336,382.78998925934815,383.58691048237387,1284200
2021-08-31,381.30596923828125,385.4005189126286,379.4281673237673,381.9746639653645,4249100
2021-09-01,382.2953186035156,384.60364492140263,376.6985043488004,381.5533555743984,2034400
2021-09-02,388.12103271484375,388.7530793163758,383.11047699148213,383.9532151116231,3137400
2021-09-03,387.3424377441406,388.3866984173814,385.28142342470875,386.4905585344731,1604800
2021-09-07,385.8585205078125,386.7928649108646,382.5059337856237,384.99747226993526,1920300
2021-09-08,380.4998474121094,387.35155623186455,379.40979774454973,385.81267244976584,2262500
2021-09-09,379.73040771484375,384.9241758346428,379.16248827071536,380.4540605328272,3508500
2021-09-10,371.2828369140625,382.39622380201826,370.0694575482638,381.99176401341873,4215800
2021-09-13,381.0357666015625,383.14079213607215,373.6176688488056,375.024076918911,3068200
2021-09-14,379.2157287597656,383.8577871334325,378.1402270254685,383.8577871334325,2879800
2021-09-15,383.79339599609375,387.3783827122428,376.4212487926033,379.197287952228,3180600
2021-09-16,383.1683349609375,389.19842651634735,381.44019383485954,385.76974784298596,2262700
2021-09-17,386.2201843261719,387.0750537557501,381.4494215641237,381.4494215641237,4534200
2021-09-20,379.3627624511719,385.4296025198257,375.70425041409925,383.2418786936743,2799800
2021-09-21,379.0318908691406,384.9516811496058,378.912387553934,381.4862252707223,2382200
2021-09-22,375.6859436035156,378.71936418304216,372.2296608176915,372.2296608176915,3629400
2021-09-23,375.07000732421875,381.3391056863457,374.5920221668776,376.6970195397612,2681600
2021-09-24,374.1967468261719,374.94134219057105,372.49620917067415,374.06807037902956,1950400
2021-09-27,372.5330505371094,378.85730171825935,372.248093991368,374.8862563646406,2608600
2021-09-28,366.42010498046875,371.3655216131092,364.9493448289434,370.07861700018077,3115400
2021-09-29,368.0655822753906,369.3892638323615,363.8279554437546,364.93103275870413,2056300
2021-09-30,359.1766357421875,370.89671103564797,358.91925481862387,369.0582678523601,3779900
2021-10-01,360.73016357421875,361.88839188842036,352.1722118252,359.96722190929574,3146600
2021-10-04,355.74798583984375,363.2304356118153,353.6797370918995,359.98558425380395,3074800
2021-10-05,361.64935302734375,364.0209605018924,357.7978122187448,357.88973999066997,3269400
2021-10-06,362.40313720703125,362.89032356171253,354.6724797280939,359.18586141698785,2809200
2021-10-07,372.00909423828125,375.1987951826418,364.6644925747691,364.7104704987637,2813700
2021-10-08,375.46527099609375,376.0719606573493,370.1154222603293,373.5808778160328,2012200
2021-10-11,372.27557373046875,378.0023348115024,371.5585819527121,375.042439923344,2164200
2021-10-12,370.6669006347656,375.39171301720376,369.8120312986551,372.3858404995522,2415700
2021-10-13,370.95184326171875,372.5696821576827,365.95127581275335,370.75881459194613,3021800
2021-10-14,386.40399169921875,398.48257740688564,384.0507865658767,391.2758831794734,6038800
2021-10-15,393.4911804199219,395.71568088858515,387.4518880304966,387.95744866817034,3312000
2021-10-18,390.3198547363281,393.42682810083807,389.6028630408578,393.42682810083807,2232800
2021-10-19,390.0993347167969,393.26145981311777,389.1984872937725,392.351411195725,1616800
2021-10-20,399.94415283203125,400.3486126108205,392.36057405836107,392.5076528917771,2764000
2021-10-21,406.5533752441406,406.7556051416751,399.93496773612156,400.3210531959311,2465100
2021-10-22,412.87762451171875,412.9971278217929,404.8803844547786,405.2296931911738,2736200
2021-10-25,413.1809387207031,416.07650941787665,410.3773238532654,413.64975074832535,3553500
2021-10-26,417.91497802734375,420.7369673999329,411.4344480422678,414.1001854311465,3103900
2021-10-27,416.84869384765625,423.24646944294625,416.84869384765625,417.9149944556082,3520400
2021-10-28,418.65032958984375,420.9116070971684,415.9661899065162,416.40742641748534,1672600
2021-10-29,423.27398681640625,424.11968306252305,416.46255114400526,417.7035059600556,2497800
2021-11-01,417.427734375,428.13668915125464,414.73442164495765,424.51495356824404,2203100
2021-11-02,415.52496337890625,419.56953303677625,413.9990520704644,419.40407987201496,2600000
2021-11-03,420.3876647949219,420.5623191692103,410.9288933154301,414.0358672760288,2438200
2021-11-04,419.8636474609375,421.47228518610456,415.6352226871582,420.6357902027278,2517300
2021-11-05,418.990478515625,424.239227040005,417.8598256240661,420.8472964177507,2905000
2021-11-08,425.25030517578125,426.6934898647247,417.61157568916053,419.94640647960983,2279900
2021-11-09,426.840576171875,426.950878280812,423.1085385399422,425.25031262825104,2657800
2021-11-10,422.75,428.35725726132904,419.74415552538375,427.79654556140434,2818200
2021-11-11,420.4427795410156,423.62327841062773,418.6502862066491,422.84193444302133,2246800
2021-11-12,421.9134826660156,423.7611269250429,420.1577661708173,423.4577961620637,2609500
2021-11-15,414.3851013183594,421.19653699147386,414.1093460491718,421.00350830304257,2849600
2021-11-16,413.30047607421875,421.3252919987022,413.07067063820466,416.39824886330115,3383800
2021-11-17,412.6846008300781,417.2898825539458,412.482370930358,414.0082823459883,2281500
2021-11-18,413.16253662109375,416.23273342070274,410.99315904236323,412.48232160901534,2073800
2021-11-19,404.4574890136719,413.14414403277283,403.9978782307018,411.93076483315195,3536100
2021-11-22,402.1962890625,407.90464822866716,402.05841141161125,407.04977874073523,2598700
2021-11-23,411.01153564453125,411.3700174613432,400.7805953169752,400.7897965092371,2857000
2021-11-24,413.7968444824219,414.55061301017605,409.6419724908255,410.5611941922564,2248800
2021-11-26,404.37481689453125,411.9767701697106,402.8121288010258,408.98012653684276,2480600
2021-11-29,415.48822021484375,416.48096733600875,404.96312022958347,407.72998660203666,4079700
2021-11-30,408.336669921875,414.8907252151392,405.60658031583927,410.94725621699416,7435400
2021-12-01,408.4468688964844,419.09146934005497,408.26304143200457,416.30622937884544,4325500
2021-12-02,409.9912109375,411.7101789061267,403.7405152326624,407.35304941455456,4738700
2021-12-03,414.3717956542969,419.09355639467566,410.5445892205541,412.9423381180895,3038300
2021-12-06,424.3225402832031,425.8626597383848,416.40067554833513,416.9816785275719,4721500
2021-12-07,428.5832214355469,429.52387550774796,424.43323230020627,426.7572160841876,3105200
2021-12-08,432.3919372558594,433.6000710173507,426.5174019679614,429.8373986873762,3228300
2021-12-09,436.50506591796875,437.57484422262274,431.00861585503105,432.08762536338736,2977400
2021-12-10,441.03314208984375,441.2636970173672,434.3747146572119,435.2877031641527,2572300
2021-12-13,440.9501037597656,442.9052048562119,437.1413322162596,439.91719414180227,2724800
2021-12-14,442.1674499511719,445.4690122412679,440.06479015869587,442.43490154475114,3018000
2021-12-15,455.9270324707031,456.86768654158607,442.79463143132585,443.2188446620478,4188600
2021-12-16,454.52520751953125,458.3063140820826,451.9891032346863,455.58578273559675,4080800
2021-12-17,449.231689453125,454.7742392718652,448.5492558299946,453.1972513468872,5707200
2021-12-20,446.10540771484375,447.28584796941556,438.2942046426949,444.50995727993393,3145600
2021-12-21,449.31463623046875,450.96541731525105,444.6943348350982,449.1394122421667,2536000
2021-12-22,455.6965026855469,456.9138396519763,448.1066231265778,449.2593979484428,1687500
2021-12-23,456.8492126464844,459.403751157248,454.4791011946853,456.4987646473655,1706500
2021-12-27,460.64874267578125,461.38650718226177,458.011207828397,459.89251576309596,1349400
2021-12-28,463.82122802734375,466.0161156523061,461.4787818572504,462.9543391646458,1495500
2021-12-29,466.2558288574219,467.7682826917396,462.9542946771096,465.518064346577,1573900
2021-12-30,465.1953430175781,469.6220150967317,464.4760126745041,468.4231124289978,1309800
2021-12-31,463.0834655761719,467.4455472340336,462.9912379670513,464.9279051829233,1695400
2022-01-03,463.2125549316406,463.7843266983355,454.7004561393038,461.1098949364868,3033600
2022-01-04,452.71771240234375,464.56824293782887,452.69927813741157,464.06103328499165,3908100
2022-01-05,451.6017761230469,458.3432000125638,451.6017761230469,456.286639908868,3921100
2022-01-06,433.1204833984375,446.4834662028674,427.0983897869476,442.66546307476966,6555200
2022-01-07,422.92999267578125,431.5711874283817,420.1172054874413,431.3129670182177,5494200
2022-01-10,428.83221435546875,429.62530988799307,419.09357535194164,420.5322360131048,5831800
2022-01-11,432.5210876464844,433.8583176185224,424.8390090701156,430.86110325849876,3332800
2022-01-12,436.87396240234375,438.34951970309015,430.0679758123859,432.49341837620216,3502300
2022-01-13,431.07318115234375,439.48382096763424,429.7359793696615,438.87518068492665,3005300
2022-01-14,432.235107421875,436.36666136977215,428.9058800245235,433.3417822016055,3665400
2022-01-18,425.1341552734375,429.4870344559833,422.6995093002406,428.98905595887044,3938800
2022-01-19,426.5451354980469,438.5063286561898,425.61371254240976,431.59891065202197,4030900
