Date,Close,High,Low,Open,Volume
2021-08-25,289.8471984863281,292.3232815826595,288.32123587171554,292.04495251552714,20006100
2021-08-26,287.044921875,290.25040851651744,286.9105752422197,288.8683984414419,17666100
2021-08-27,287.6493835449219,288.7530637599789,284.87575839920896,286.9487722765945,22605700
2021-08-30,291.363525390625,291.9681581054173,288.9354171773706,288.99299845606083,16348100
2021-08-31,289.72247314453125,292.2369539074186,289.3577720955228,292.16018861273085,26285300
2021-09-01,289.6744384765625,292.8991369938273,289.34813475379116,290.6725629329241,18983800
2021-09-02,289.0218200683594,291.14280883019796,288.0908835783772,290.0295511305213,16285600
2021-09-03,289.0123596191406,290.4135535984546,288.1677947148222,288.8683770601994,14747900
2021-09-07,288.0909729003906,288.9643283762939,286.19073133371813,288.887563068861,17180400
2021-09-08,288.1197814941406,288.503666632325,285.490137544591,287.70710570280636,15046800
2021-09-09,285.2789001464844,289.9719800475994,285.0389683549398,288.7051331589924,19927000
2021-09-10,283.8009033203125,287.84137565254247,283.48420625224344,286.40178494786,19633400
2021-09-13,285.0293884277344,286.51698324787736,282.2365785977501,285.56683334808685,23652900
2021-09-14,287.71661376953125,289.2521830846945,286.09467252451213,287.4958659786448,21853400
2021-09-15,292.5440368652344,293.02390044019006,289.66485541550026,291.0468648544565,28356300
2021-09-16,292.927978515625,293.01435046119434,288.6476028000496,291.5267848065768,19550800
2021-09-17,287.7934265136719,292.23696868760265,287.4671227397801,291.9202715592397,41372500
2021-09-20,282.44769287109375,286.689699826259,277.86019819512114,284.39593784399835,38278700
2021-09-21,282.9275817871094,285.5572543702067,282.22699963878074,283.78175309872546,22364100
2021-09-22,286.55535888671875,288.12932568723215,282.6492911094491,284.7798868463927,26626300
2021-09-23,287.49591064453125,288.78194172532284,285.5476653767462,286.81451245521663,18604600
2021-09-24,287.2944641113281,287.72632395998517,284.97191042271135,286.2195738810322,14999000
2021-09-27,282.322998046875,284.53035916304015,281.142522901756,284.21366203503686,23571700
2021-09-28,272.1018371582031,279.0694657966121,271.36285777992146,278.12892262453175,43186200
2021-09-29,272.56256103515625,275.2209951886973,271.6124403531808,273.61826695321446,26353700
2021-09-30,270.5663757324219,276.2383391909567,270.2784399241369,274.20372168206217,32343600
2021-10-01,277.45709228515625,278.301656763977,269.9616264684392,270.75818702227775,30086300
2021-10-04,271.7083435058594,276.1614916080159,268.96353787366274,275.82558124270304,31350700
2021-10-05,277.130859375,278.7047968877301,272.61052278816857,272.61052278816857,24993000
2021-10-06,281.3056945800781,281.80477159124865,274.0117895006264,274.27090536434855,28002600
2021-10-07,282.97552490234375,284.69344451263237,282.0829857802922,283.2922219400396,20430500
2021-10-08,282.97552490234375,284.69344451263237,281.929425938561,284.29034626701986,17685700
2021-10-11,282.3804931640625,285.9698628659202,280.9600866229127,281.1232531041537,19298600
2021-10-12,281.0849609375,283.5418606976777,280.57630659547624,283.4458821015579,17974100
2021-10-13,284.37677001953125,285.307706593833,281.67033223174053,283.0331577701654,23416300
2021-10-14,290.5573425292969,291.056390013878,285.83547291155634,287.1599008270888,27262900
2021-10-15,291.9586486816406,292.1890031616516,288.4172524202229,290.1639632249141,25384800
2021-10-18,294.9146423339844,295.7975751445461,290.49989041550754,291.34445521764906,22729300
2021-10-19,295.8168029785156,296.843689092521,294.8474688799696,295.9319655865493,17682100
2021-10-20,295.02978515625,297.22756896603414,293.7821220408967,296.75728265313415,16537100
2021-10-21,298.2449035644531,298.49441277839924,294.0220794692839,294.7994856279611,16918100
2021-10-22,296.7092590332031,298.5615254647834,295.40401483593905,297.89931136627246,17449300
2021-10-25,295.7207946777344,296.939637875098,294.11803710740327,296.90124058009036,17554500
2021-10-26,297.6209716796875,299.81875504845516,296.171803603044,298.475142899543,28107300
2021-10-27,310.1550598144531,312.9670535510442,303.2738027325777,303.2738027325777,52588700
2021-10-28,311.28759765625,311.786645375774,308.4179927254557,311.2683843629812,26297900
2021-10-29,318.2647399902344,318.6294410245631,310.85564458763923,311.0763923948779,34766000
2021-11-01,316.1053466796875,318.1399636800593,313.2261650477916,318.0151944565091,27073200
2021-11-02,319.7139892578125,320.02110905104064,316.71003784901507,317.0075509960312,26487100
2021-11-03,320.5489807128906,321.4127295936268,317.3338877731784,320.45300210646246,21500100
2021-11-04,322.89068603515625,322.98666463204586,316.2397822393411,319.48366550974254,23992200
2021-11-05,322.5259094238281,325.1459751338179,320.951972099872,324.8772526985791,22570100
2021-11-08,323.41851806640625,324.0519416472353,320.97122498059144,323.71603120896236,20897000
2021-11-09,322.4203796386719,325.078813563159,321.0575540639552,323.5336374688277,21307400
2021-11-10,317.47772216796875,321.15349346911216,316.63318689786576,321.0959121845267,25500900
2021-11-11,319.0422058105469,320.3282371459795,317.1995454120544,317.9097343897485,16849800
2021-11-12,323.15936279296875,323.64883306583664,320.34736896230555,320.47213819174647,23831000
2021-11-15,322.53558349609375,324.2726876885674,320.57773146516666,323.94638389817203,16723000
2021-11-16,325.8369445800781,326.95023148794974,321.99803632750536,322.1611735266542,20886800
2021-11-17,326.0582275390625,329.0099884528382,324.98137088648923,325.8851675789296,19053400
2021-11-18,328.1252746582031,329.2598468353323,324.1351262978114,325.15429587394624,22463500
2021-11-19,329.8944396972656,331.8078109454933,329.0195159309197,329.442570826056,21963400
2021-11-22,326.74078369140625,336.2018030638584,326.4715696014347,331.3462958819071,31031100
2021-11-23,324.67364501953125,326.3754890891575,320.7123388682241,324.06790589930085,30427600
2021-11-24,324.8948059082031,325.13517671876446,321.0488729392215,323.3275835286007,21661300
2021-11-26,316.9817199707031,324.91395501030433,315.4818087833129,321.4718586551738,24217200
2021-11-29,323.6640625,325.9716160847785,321.84684534637535,322.03915370433015,28563500
2021-11-30,317.8567199707031,324.7697863608636,316.3183410190401,322.4045459611877,42885600
2021-12-01,317.3663635253906,326.21202075185647,316.7029671084376,322.22187131790565,33337600
2021-12-02,316.79901123046875,320.6449430720415,315.17410268003374,317.5778100810167,30766000
2021-12-03,310.5686340332031,319.8854066749846,305.78043811748984,319.2027326168605,41779300
2021-12-06,313.6261291503906,314.8376070697841,306.9342159628672,311.472416708919,30032600
2021-12-07,322.02001953125,322.8661002398336,317.385662698404,318.86635528717653,31021900
