Date,Close,High,Low,Open,Volume
2021-08-25,54.909950256347656,55.98087106747118,54.55297316097735,54.919101903666785,12783311
2021-08-26,54.14108657836914,55.12962866796641,53.729192586177476,54.75434825100572,8143628
2021-08-27,52.37452697753906,54.00379283034264,52.228076153597875,54.00379283034264,12286412
2021-08-30,52.50267028808594,53.82072768538231,51.25783655591896,52.26468552017359,13078946
2021-08-31,52.74064636230469,52.74064636230469,51.53242632770572,52.33790751465926,12997556
2021-09-01,53.63766098022461,54.4614490004256,51.55073598459924,52.74064929804067,18424350
2021-09-02,52.045013427734375,54.76351064462925,51.7154981903334,53.87565053181697,23652290
2021-09-03,51.431739807128906,52.118228609373,50.946622170875116,52.06331173985754,22468051
2021-09-06,55.230316162109375,55.77950584289644,51.083924644677374,51.25783389553862,40366420
2021-09-07,53.89394760131836,55.37676241051285,52.841330059660116,54.919103217037545,28750480
2021-09-08,55.999183654785156,56.163941256896564,53.363065512665464,53.54612990297401,32794098
2021-09-09,58.2325553894043,58.43392655390318,55.285232527929054,56.20970257177263,33753157
2021-09-10,57.399620056152344,58.48885126329368,56.96942275227783,58.24171485894219,19521825
2021-09-13,56.61244201660156,56.9419572014402,55.54152115753864,56.9419572014402,17271662
2021-09-14,58.406471252441406,59.30348290984893,55.66051591650145,56.612444445963604,26728071
2021-09-15,58.992271423339844,59.68791540201731,57.610142097496585,57.64675567356651,26937518
2021-09-16,58.580379486083984,59.67875880811789,57.82981865325155,58.75429222234743,20626133
2021-09-17,58.21424865722656,59.038036611257986,56.74974061857357,58.397313034973834,14458328
2021-09-22,61.436180114746094,62.10435870778658,56.90534935854513,57.00603495201577,28240068
2021-09-23,60.282875061035156,62.6901601258601,60.09065902011688,61.64669762754619,21013000
2021-09-24,62.205039978027344,63.15697198801974,59.70622456220708,59.8618270200925,28906466
2021-09-27,63.1844367980957,64.2370545007546,61.60093965713312,62.20504625359118,26718775
2021-09-28,61.024269104003906,63.1386591159284,60.42931081507862,62.80914397077976,18922012
2021-09-29,60.66730499267578,62.470483434037966,60.136418622293164,60.77714571930424,18938679
2021-09-30,59.816062927246094,61.01513491790202,59.29433165853584,60.96021105891999,13971751
2021-10-08,63.64208984375,64.07229062671861,60.14557369173923,60.60323291050151,32824879
2021-10-11,62.77254867553711,64.98761792019907,62.52540875306509,63.632943375396074,19012883
